x y 
0.0 0.906118640837 
6.23393786946 0.925440664533 
12.4678757389 0.957714262784 
18.7018136084 0.965740025482 
24.9357514778 0.978089667834 
31.1696893473 0.980196430542 
37.4036272167 0.981932001726 
43.6375650862 0.984319666128 
49.8715029557 0.98655684748 
56.1054408251 0.987690486462 
62.3393786946 0.988533191545 
68.573316564 0.989265542391 
74.8072544335 0.990017957644 
81.041192303 0.991512755947 
87.2751301724 0.9922651712 
93.5090680419 0.992997522046 
99.7430059113 0.994010774586 
105.976943781 0.995987118651 
112.21088165 0.996388406786 
118.44481952 0.9967295017 
124.678757389 0.997010403395 
130.912695259 0.997190983056 
137.146633128 0.997261208479 
143.380570998 0.99741169153 
149.614508867 0.997602303394 
155.848446736 0.997863140682 
162.082384606 0.998083849156 
168.316322475 0.998254396613 
174.550260345 0.998434976274 
180.784198214 0.998575427121 
187.018136084 0.998806167799 
193.252073953 0.998906489832 
199.486011823 0.999097101696 
205.719949692 0.99922752034 
211.953887562 0.999337874577 
218.187825431 0.999408100001 
224.4217633 0.999548550848 
230.65570117 0.999638840679 
236.889639039 0.999699033899 
243.123576909 0.999769259322 
249.357514778 0.999799355933 
255.591452648 0.999799355933 
261.825390517 0.999839484746 
268.059328387 0.999849516949 
274.293266256 0.99987961356 
280.527204126 0.999899677966 
286.761141995 0.999899677966 
292.995079865 0.99990971017 
299.229017734 0.99993980678 
305.462955603 1.0 
311.696893473 1.0 
