x y 
0.0 0.822801191826 
8.99097036846 0.859649474814 
17.9819407369 0.919200634035 
26.9729111054 0.945645522126 
35.9638814738 0.959269254306 
44.9548518423 0.96942184412 
53.9458222108 0.971699154285 
62.9367925792 0.97456836445 
71.9277629477 0.976905867836 
80.9187333161 0.979273467832 
89.9097036846 0.981550777997 
98.900674053 0.984169183078 
107.891644422 0.986546815277 
116.88261479 0.987941291546 
125.873585158 0.988753900019 
134.864555527 0.990078150864 
143.855525895 0.991001113575 
152.846496264 0.991924076285 
161.837466632 0.995997150854 
170.828437001 0.99651882543 
179.819407369 0.997451820343 
188.810377738 0.998003591529 
197.801348106 0.998404879664 
206.792318475 0.998705845765 
215.783288843 0.998926554239 
224.774259211 0.999187391527 
233.76522958 0.999357938984 
242.756199948 0.999498389831 
251.747170317 0.999548550848 
260.738140685 0.999618776272 
269.729111054 0.999719098306 
278.720081422 0.999759227119 
287.711051791 0.999789323729 
296.702022159 0.999799355933 
305.692992528 0.999849516949 
314.683962896 0.999869581356 
323.674933265 0.99990971017 
332.665903633 0.99993980678 
341.656874001 0.99993980678 
350.64784437 0.99996990339 
359.638814738 0.999979935593 
368.629785107 0.999979935593 
377.620755475 0.999979935593 
386.611725844 0.999979935593 
395.602696212 0.999979935593 
404.593666581 0.999979935593 
413.584636949 0.999979935593 
422.575607318 0.999989967797 
431.566577686 0.999989967797 
440.557548054 1.0 
449.548518423 1.0 
