x y 
3.38021124171 0.398208248478 
3.53260701688 0.688730825951 
3.68500279204 0.740627413999 
3.83739856721 0.748462564833 
3.98979434237 0.74851272585 
4.14219011754 0.796807752887 
4.29458589271 0.828730224019 
4.44698166787 0.837658885021 
4.59937744304 0.838692201968 
4.7517732182 0.859830054475 
4.90416899337 0.875099068008 
5.05656476854 0.883827084943 
5.2089605437 0.884569467992 
5.36135631887 0.884840337483 
5.51375209403 0.884880466297 
5.6661478692 0.890679079846 
5.81854364436 0.896136598481 
5.97093941953 0.966482408531 
6.1233351947 0.969271361069 
6.27573096986 0.973113694961 
6.42812674503 0.979825239017 
6.58052252019 0.983175994944 
6.73291829536 0.987580132224 
6.88531407052 0.991261950862 
7.03770984569 0.993378745774 
7.19010562086 0.994502352552 
7.34250139602 0.997652464411 
7.49489717119 0.999418132204 
7.64729294635 0.999478325425 
7.79968872152 0.999548550848 
7.95208449668 0.999568615255 
8.10448027185 0.999568615255 
8.25687604702 0.999568615255 
8.40927182218 0.999568615255 
8.56166759735 0.999568615255 
8.71406337251 0.999568615255 
8.86645914768 0.999568615255 
9.01885492285 0.999568615255 
9.17125069801 0.999568615255 
9.32364647318 0.999568615255 
9.47604224834 0.999568615255 
9.62843802351 0.999568615255 
9.78083379867 0.999568615255 
9.93322957384 0.999568615255 
10.085625349 0.999568615255 
10.2380211242 0.999568615255 
10.3904168993 0.999568615255 
10.5428126745 0.999568615255 
10.6952084497 0.999568615255 
10.8476042248 1.0 
11.0 1.0 
