x y 
0.0 0.825861013854 
7.91412227635 0.8450325545 
15.8282445527 0.896387403565 
23.7423668291 0.940157906881 
31.6564891054 0.951052879744 
39.5706113818 0.967485628869 
47.4847336581 0.971378123777 
55.3988559345 0.972913050893 
63.3129782108 0.97459846106 
71.2271004872 0.976394225464 
79.1412227635 0.978771857663 
87.0553450399 0.981430391557 
94.9694673163 0.984349762738 
102.883589593 0.986336139006 
110.797711869 0.989405993238 
118.711834145 0.990489471203 
126.625956422 0.991382337303 
134.540078698 0.9922651712 
142.454200974 0.993027618656 
150.368323251 0.993619518655 
158.282445527 0.994692964416 
166.196567803 0.997421723733 
174.11069008 0.997823011868 
182.024812356 0.998294525427 
189.938934633 0.998665716951 
197.853056909 0.998866361019 
205.767179185 0.999036908476 
213.681301462 0.999157294917 
221.595423738 0.999327842374 
229.509546014 0.999448228814 
237.423668291 0.999558583052 
245.337790567 0.999648872882 
253.251912843 0.999699033899 
261.16603512 0.999719098306 
269.080157396 0.999739162712 
276.994279672 0.999759227119 
284.908401949 0.999769259322 
292.822524225 0.999779291526 
300.736646501 0.999789323729 
308.650768778 0.999799355933 
316.564891054 0.999799355933 
324.479013331 0.999799355933 
332.393135607 0.999809388136 
340.307257883 0.999819420339 
348.22138016 0.99987961356 
356.135502436 0.999929774576 
364.049624712 0.999929774576 
371.963746989 0.99993980678 
379.877869265 0.999949838983 
387.791991541 1.0 
395.706113818 1.0 
