nclusters fabric0 fabric1 fabric2 fabric3 fabric4 fabric5 fabric6 fabric7 fabric8 fabric9 fabric10 fabric11 
2 14.8138502857 4.22162634301 4.48557515202 16.683607084 4.04109004161 1.51072588798 2.1740465919 1.96119323107 4.49955193525 1.35151049559 4.64612231516 7.27741560141 
3 6.81251040615 1.21745758026 1.02930051904 2.94464461008 1.0374217528 0.472465853705 0.807038740938 1.09583483845 1.15351300852 0.913392932866 1.16847091186 2.2502119487 
4 1.99026121987 0.944974249989 0.671063958836 1.59277085337 0.892730091602 0.429835358811 0.577662880734 0.560016206432 0.737168797357 0.693268907053 0.700959044155 2.68813478148 
5 1.59385241796 0.430565439775 0.469903492087 0.535244763095 0.6287362196 0.345806079581 0.576056656325 0.404363706476 0.508542469328 0.416459534368 0.667807840639 1.22675739635 
6 1.40650682332 0.485421105573 0.389210240812 0.343885212881 0.480837081767 0.197786330675 0.290395027703 0.449480771592 0.332713156437 0.348639508651 0.731080814685 0.843243715962 
7 0.697321788087 0.413295298044 0.36858810307 0.378454287551 0.226486485136 0.154822999232 0.258734248166 0.225876424189 0.363122274128 0.201976485235 0.298804801919 0.671516947531 
8 0.72969727365 0.363438657444 0.358567286756 0.300062701483 0.299980815355 0.128541980981 0.148943112455 0.164501145133 0.272232622498 0.219582951387 0.257356039877 0.553741735813 
9 0.728257850681 0.334630812909 0.216236925306 0.270748358104 0.258612037594 0.0948540999971 0.115078723433 0.135519328713 0.14667954154 0.114311160029 0.179471025808 0.399229160764 
10 0.615795006488 0.226280664704 0.191249711402 0.148790346511 0.211345164155 0.158140966676 0.148730237072 0.194833604089 0.197722454575 0.139779728413 0.256472330414 0.351606809635 
