x y 
0.0 0.871607861235 
5.90520434517 0.879091884951 
11.8104086903 0.896327210345 
17.7156130355 0.920715496745 
23.6208173807 0.943970144163 
29.5260217258 0.958025261088 
35.431226071 0.961325855998 
41.3364304162 0.972030216997 
47.2416347613 0.974498139026 
53.1468391065 0.97555152038 
59.0520434517 0.976855706819 
64.9572477968 0.978310376308 
70.862452142 0.97959449834 
76.7676564872 0.981009039015 
82.6728608323 0.982443644098 
88.5780651775 0.984430020365 
94.4832695227 0.985814464431 
100.388473868 0.98738952036 
106.293678213 0.989656798323 
112.198882558 0.991924076285 
118.104086903 0.993599454248 
124.009291249 0.994662867806 
129.914495594 0.995164477974 
135.819699939 0.996137601701 
141.724904284 0.99660911526 
147.630108629 0.997130789835 
153.535312974 0.997542110174 
159.44051732 0.997752786444 
165.345721665 0.997833044071 
171.25092601 0.998053752546 
177.156130355 0.998144042376 
183.0613347 0.998264428817 
188.966539045 0.998384815257 
194.871743391 0.998555362714 
200.776947736 0.998786103392 
206.682152081 0.998926554239 
212.587356426 0.998976715256 
218.492560771 0.9991071339 
224.397765116 0.999187391527 
230.302969462 0.999277681357 
236.208173807 0.999398067798 
242.113378152 0.999508422035 
248.018582497 0.999558583052 
253.923786842 0.999638840679 
259.828991187 0.999749194916 
265.734195533 0.999869581356 
271.639399878 0.99990971017 
277.544604223 0.99990971017 
283.449808568 0.999949838983 
289.355012913 1.0 
295.260217258 1.0 
