x y 
0.0 0.846286579922 
6.24058451811 0.852998123978 
12.4811690362 0.857964064648 
18.7217535543 0.864675608704 
24.9623380724 0.928400164528 
31.2029225905 0.930757732321 
37.4435071086 0.933235686554 
43.6840916268 0.964646515314 
49.9246761449 0.965107996669 
56.165260663 0.965659767855 
62.4058451811 0.96603095938 
68.6464296992 0.966743245819 
74.8870142173 0.967375274632 
81.1275987354 0.968288205138 
87.3681832535 0.970214388186 
93.6087677716 0.971438316998 
99.8493522897 0.972521794962 
106.089936808 0.974267398349 
112.330521326 0.977166705123 
118.571105844 0.978069603427 
124.811690362 0.979313596645 
131.05227488 0.981701261048 
137.292859398 0.98233328986 
143.533443916 0.983466928842 
149.774028435 0.984139086468 
156.014612953 0.984580503416 
162.255197471 0.985112210195 
168.495781989 0.994743125433 
174.736366507 0.995635991533 
180.976951025 0.998665716951 
187.217535543 0.998996779663 
193.458120061 0.999237552544 
199.698704579 0.999307777967 
205.939289098 0.999408100001 
212.179873616 0.999448228814 
218.420458134 0.999538518645 
224.661042652 0.999638840679 
230.90162717 0.999869581356 
237.142211688 0.999899677966 
243.382796206 0.999929774576 
249.623380724 0.999929774576 
255.863965242 0.999929774576 
262.104549761 0.999929774576 
268.345134279 0.999929774576 
274.585718797 0.99993980678 
280.826303315 0.999959871187 
287.066887833 0.999959871187 
293.307472351 0.99996990339 
299.548056869 0.99996990339 
305.788641387 1.0 
312.029225905 1.0 
