x y 
0.0 0.825830917244 
8.91761550096 0.87126676632 
17.8352310019 0.921538137421 
26.7528465029 0.94250544247 
35.6704620038 0.953340222113 
44.5880775048 0.966382086498 
53.5056930057 0.968629300053 
62.4233085067 0.97123767293 
71.3409240076 0.974377752586 
80.2585395086 0.97789905597 
89.1761550096 0.980096108508 
98.0937705105 0.982413547487 
107.011386011 0.985011888161 
115.929001512 0.986296010193 
124.846617013 0.98738952036 
133.764232514 0.988402772901 
142.681848015 0.989486250865 
151.599463516 0.990539632219 
160.517079017 0.993469035604 
169.434694518 0.996077408481 
178.352310019 0.996769630514 
187.26992552 0.997331433903 
196.187541021 0.997642432207 
205.105156522 0.997812979665 
214.022772023 0.998103913563 
222.940387524 0.998434976274 
231.858003025 0.998675749155 
240.775618526 0.998856328815 
249.693234027 0.998986747459 
258.610849528 0.999147262713 
267.528465029 0.99922752034 
276.44608053 0.999267649154 
285.363696031 0.999307777967 
294.281311532 0.999378003391 
303.198927033 0.999458261018 
312.116542533 0.999528486441 
321.034158034 0.999588679662 
329.951773535 0.999628808475 
338.869389036 0.999648872882 
347.787004537 0.999849516949 
356.704620038 0.999889645763 
365.622235539 0.999899677966 
374.53985104 0.99993980678 
383.457466541 0.999949838983 
392.375082042 0.999949838983 
401.292697543 0.999959871187 
410.210313044 0.99996990339 
419.127928545 0.99996990339 
428.045544046 0.999979935593 
436.963159547 1.0 
445.880775048 1.0 
