x y 
0.0 0.817494156242 
8.90984484396 0.842965920605 
17.8196896879 0.913582600146 
26.7295345319 0.934048295027 
35.6393793758 0.944391496704 
44.5492242198 0.964385678026 
53.4590690638 0.966341957684 
62.3689139077 0.968438688189 
71.2787587517 0.970304678016 
80.1886035957 0.972060313607 
89.0984484396 0.974909459365 
98.0082932836 0.977206833937 
106.918138128 0.980286720372 
115.827982972 0.981761454268 
124.737827815 0.983025511893 
133.647672659 0.984981791551 
142.557517503 0.986155559345 
151.467362347 0.987319294937 
160.377207191 0.989777184763 
169.287052035 0.995174510178 
178.196896879 0.996799727124 
187.106741723 0.997361530513 
196.016586567 0.997582238987 
204.926431411 0.997782883055 
213.836276255 0.997953430512 
222.746121099 0.998144042376 
231.655965943 0.99836475085 
240.565810787 0.998455040681 
249.475655631 0.998505201697 
258.385500475 0.998635620341 
267.295345319 0.998745974578 
276.205190163 0.998806167799 
285.115035007 0.998896457629 
294.024879851 0.998986747459 
302.934724695 0.999067005086 
311.844569539 0.99916732712 
320.754414383 0.999207455934 
329.664259227 0.999287713561 
338.574104071 0.999347906781 
347.483948915 0.999689001695 
356.393793758 0.999769259322 
365.303638602 0.999779291526 
374.213483446 0.999839484746 
383.12332829 0.999859549153 
392.033173134 0.99990971017 
400.943017978 0.999949838983 
409.852862822 0.999949838983 
418.762707666 0.999949838983 
427.67255251 0.999989967797 
436.582397354 1.0 
445.492242198 1.0 
