nclusters fabric0 fabric1 fabric2 fabric3 fabric4 fabric5 fabric6 fabric7 fabric8 fabric9 fabric10 fabric11 
2 7.14347439364 4.43793896718 2.42461837286 1.24943466615 1.92707620451 1.05125997083 2.82186701887 4.36301727657 3.53963769454 1.17146547789 1.47128245607 3.61803935474 
3 5.13628870559 1.06925534526 0.894349860427 0.305176165548 2.49986524631 0.581587779832 0.480666820208 1.13427739447 1.30359547104 0.724320881859 0.327810902068 3.26833089441 
4 2.59059959732 0.59446808351 0.44595683362 0.361015763583 1.01873030174 0.302618425697 0.288011529063 1.34899462422 0.839522010418 0.384106012191 0.224952680023 3.0997000072 
5 1.9551245448 0.382897384165 0.347836978319 0.285444837226 0.488628767402 0.348288509582 0.272979050396 0.355130557629 0.983998213842 0.270673757412 0.148740450589 1.53689484189 
6 0.99477404355 0.237062075413 0.34422052031 0.277046793802 0.627423116127 0.346908170612 0.136252877051 0.257657279248 0.702355990809 0.248939542832 0.103130597185 1.26866042646 
7 1.44675947038 0.237539451629 0.25343782049 0.134653650456 0.297378996814 0.187448747412 0.216087694695 0.248650125591 0.461321330276 0.220214493464 0.145527373216 0.880937332057 
8 0.892250639557 0.241383259841 0.211773608189 0.191009754129 0.282596754854 0.207500246427 0.172125186292 0.193193678084 0.320249229823 0.164500690668 0.115311942172 0.526237110621 
9 0.905897105494 0.183580451278 0.130365958546 0.206289495658 0.300805245489 0.132719341519 0.102584736059 0.154676780944 0.210332642572 0.206374032335 0.0854557339178 0.510900507807 
10 0.524705770881 0.195693051306 0.187242502361 0.140810252136 0.215617719761 0.140916019404 0.106408363657 0.105762093193 0.210292990514 0.132326418152 0.106848003714 0.461325748077 
