x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.000750182720367 0.000750182720367 0.000464395066956 1.66666662693 1.37063905966 
1 0.0054296888411 0.0054296888411 0.00359841971658 1.66666662693 1.36059162405 
2 0.00565301720053 0.00565301720053 0.00374818756245 1.66666662693 1.37820420178 
3 0.00580294337124 0.00580294337124 0.00383877521381 1.66666662693 1.3888421325 
4 0.00590921472758 0.00590921472758 0.00390937272459 1.66666662693 1.39804586992 
5 0.00599292851985 0.00599292851985 0.00396689400077 1.66666662693 1.40530353852 
6 0.00606486899778 0.00606486899778 0.00401449855417 1.66666662693 1.41156480878 
7 0.00613234564662 0.00613234564662 0.00405590143055 1.66666662693 1.4168868311 
8 0.00619282945991 0.00619282945991 0.00409422209486 1.66666662693 1.42191234029 
9 0.00624869158491 0.00624869158491 0.00412989640608 1.66666662693 1.42673794242 
10 0.00629787659273 0.00629787659273 0.00416154088452 1.66666662693 1.43140295582 
11 0.00634488882497 0.00634488882497 0.00419085426256 1.66666662693 1.43595095071 
12 0.00638858275488 0.00638858275488 0.00421894341707 1.66666662693 1.44018143332 
13 0.0064299851656 0.0064299851656 0.00424557039514 1.66666662693 1.44399372571 
14 0.00646901736036 0.00646901736036 0.00427022203803 1.66666662693 1.44764289488 
15 0.00650461250916 0.00650461250916 0.00429546646774 1.66666662693 1.45114301518 
16 0.00653949612752 0.00653949612752 0.0043196445331 1.66666662693 1.45462494623 
17 0.00657260231674 0.00657260231674 0.0043430714868 1.66666662693 1.45779433334 
18 0.00660606427118 0.00660606427118 0.00436483928934 1.66666662693 1.46094266821 
19 0.00664015812799 0.00664015812799 0.00438688416034 1.66666662693 1.46392608774 
20 0.0066719208844 0.0066719208844 0.00440636044368 1.66666662693 1.46697929008 
21 0.00670095812529 0.00670095812529 0.00442721974105 1.66666662693 1.47006236781 
22 0.00673078512773 0.00673078512773 0.00444622244686 1.66666662693 1.47298229137 
23 0.00675982236862 0.00675982236862 0.0044651851058 1.66666662693 1.47576986886 
24 0.00678716041148 0.00678716041148 0.00448280479759 1.66666662693 1.47871919965 
25 0.00681643467396 0.00681643467396 0.00450093811378 1.66666662693 1.48148145581 
26 0.00684389146045 0.00684389146045 0.00451930845156 1.66666662693 1.48427051234 
27 0.00687166396528 0.00687166396528 0.00453787669539 1.66666662693 1.48706405746 
28 0.00689805438742 0.00689805438742 0.00455490360036 1.66666662693 1.48964786274 
29 0.00692393071949 0.00692393071949 0.00457114074379 1.66666662693 1.49215007317 
30 0.00694925431162 0.00694925431162 0.00458844425157 1.66666662693 1.49484180525 
31 0.00697449874133 0.00697449874133 0.00460511585698 1.66666662693 1.49739792098 
32 0.00699891336262 0.00699891336262 0.00462111597881 1.66666662693 1.49982463967 
33 0.00702431611717 0.00702431611717 0.0046377084218 1.66666662693 1.50230132023 
34 0.00704750604928 0.00704750604928 0.00465445918962 1.66666662693 1.5049848166 
35 0.00707271089777 0.00707271089777 0.00467113079503 1.66666662693 1.50739237424 
36 0.00709748128429 0.00709748128429 0.00468772323802 1.66666662693 1.50986530808 
37 0.00712134316564 0.00712134316564 0.00470376294106 1.66666662693 1.51233957235 
38 0.00714603438973 0.00714603438973 0.00471909157932 1.66666662693 1.51484089575 
39 0.00717108137906 0.00717108137906 0.00473572360352 1.66666662693 1.51742362412 
40 0.00719502242282 0.00719502242282 0.00475128879771 1.66666662693 1.51997016289 
41 0.00721868639812 0.00721868639812 0.00476756552234 1.66666662693 1.52246523225 
42 0.00724266655743 0.00724266655743 0.00478222221136 1.66666662693 1.52489603827 
43 0.00726613355801 0.00726613355801 0.00479818275198 1.66666662693 1.52736728085 
44 0.00729058776051 0.00729058776051 0.00481339264661 1.66666662693 1.52983746892 
45 0.00731571344659 0.00731571344659 0.00482935318723 1.66666662693 1.53229023936 
46 0.0073399702087 0.0073399702087 0.00484476052225 1.66666662693 1.53473106932 
47 0.00736410869285 0.00736410869285 0.00486076064408 1.66666662693 1.53717567354 
48 0.00738662714139 0.00738662714139 0.00487624714151 1.66666662693 1.53956877373 
49 0.00741040986031 0.00741040986031 0.00489193107933 1.66666662693 1.54194206523 
50 0.00743498280644 0.00743498280644 0.00490749627352 1.66666662693 1.54443286804 
51 0.00745892338455 0.00745892338455 0.00492325937375 1.66666662693 1.54690264105 
52 0.00748302228749 0.00748302228749 0.00493953563273 1.66666662693 1.54940553739 
53 0.00750731863081 0.00750731863081 0.00495573319495 1.66666662693 1.55203623578 
54 0.00753232603893 0.00753232603893 0.00497086439282 1.66666662693 1.55455921307 
55 0.00755681982264 0.00755681982264 0.00498694321141 1.66666662693 1.55702294878 
56 0.00758285447955 0.00758285447955 0.00500262714922 1.66666662693 1.55960665897 
57 0.00760730868205 0.00760730868205 0.00501886429265 1.66666662693 1.56205738151 
58 0.00763377780095 0.00763377780095 0.00503573333845 1.66666662693 1.56460738642 
59 0.00765925925225 0.00765925925225 0.00505173346028 1.66666662693 1.56730877658 
60 0.00768505688757 0.00768505688757 0.00506872078404 1.66666662693 1.57007547861 
61 0.00771203963086 0.00771203963086 0.00508630136028 1.66666662693 1.57265932735 
62 0.00773933809251 0.00773933809251 0.00510352570564 1.66666662693 1.57531434585 
63 0.00776572851464 0.00776572851464 0.00512035563588 1.66666662693 1.57783299001 
64 0.00779314571992 0.00779314571992 0.00513868639246 1.66666662693 1.58065336139 
65 0.00782099738717 0.00782099738717 0.00515595078468 1.66666662693 1.58333904556 
66 0.00784845463932 0.00784845463932 0.00517416279763 1.66666662693 1.58606336368 
