x_range mlu lu90 lu50 ahc competitive_ratio 
67 0.00654039671645 0.00652430439368 0.00362261012197 1.32754214287 1.30830126261 
68 0.00657175807282 0.0065546813421 0.00363806379028 1.32796497822 1.31159225774 
69 0.00660320371389 0.00658637098968 0.00365397450514 1.32839806557 1.31504414207 
70 0.00663552014157 0.00661862362176 0.00366954901256 1.32883985519 1.31875850156 
71 0.00666852947325 0.00665149604902 0.00368533353321 1.3293019104 1.32242143841 
72 0.00670534139499 0.00668551540002 0.00370189524256 1.32975502491 1.32634384929 
73 0.00674038426951 0.00672188820317 0.00371912540868 1.33022518635 1.33044548693 
74 0.00677482364699 0.00675736181438 0.00373629829846 1.33069415569 1.33429343506 
75 0.00681118387729 0.00679295742884 0.0037539282348 1.33117588043 1.33834481891 
76 0.0068490607664 0.00682942569256 0.00377212883905 1.33167238712 1.34233468086 
