mlu_x mlu_y 
0.000820381334051 0.999976851584 
0.00101009653183 0.99994212896 
0.0011998117296 0.999861109504 
0.00138952692738 0.999745367423 
0.00157924212515 0.999710644799 
0.00176895732293 0.999606476927 
0.0019586725207 0.999525457471 
0.00214838771848 0.999432863806 
0.00233810291626 0.99935184435 
0.00252781811403 0.999328695934 
0.00271753331181 0.99923610227 
0.00290724850958 0.999108785981 
0.00309696370736 0.999027766525 
0.00328667890513 0.998900450237 
0.00347639410291 0.998784708156 
0.00366610930068 0.998611095036 
0.00385582449846 0.998391185083 
0.00404553969624 0.998078681466 
0.00423525489401 0.997511545273 
0.00442497009179 0.996330976053 
0.00461468528956 0.994293915439 
0.00480440048734 0.990185071586 
0.00499411568511 0.983645644047 
0.00518383088289 0.972545978541 
0.00537354608066 0.956851352446 
0.00556326127844 0.935358048126 
0.00575297647621 0.905068345698 
0.00594269167399 0.867787821618 
0.00613240687177 0.823828979502 
0.00632212206954 0.772763573652 
0.00651183726732 0.716038380074 
0.00670155246509 0.655505272052 
0.00689126766287 0.589300802093 
0.00708098286064 0.527089433905 
0.00727069805842 0.464773897846 
0.00746041325619 0.405270894339 
0.00765012845397 0.350096644637 
0.00783984365175 0.298614567298 
0.00802955884952 0.25072049445 
0.0082192740473 0.20819685413 
0.00840898924507 0.17097420109 
0.00859870444285 0.139399761571 
0.00878841964062 0.113230477205 
0.0089781348384 0.0908228104492 
0.00916785003617 0.0724082454658 
0.00935756523395 0.0578941885901 
0.00954728043173 0.045208856584 
0.0097369956295 0.0358337480758 
0.00992671082728 0.0281021771085 
0.0101164260251 0.0223266472992 
0.0103061412228 0.0173265894281 
0.0104958564206 0.0138890496418 
0.0106855716184 0.0110533686732 
0.0108752868162 0.00893528860288 
0.0110650020139 0.00725702843783 
0.0112547172117 0.00607645921828 
0.0114444324095 0.00494218683087 
0.0116341476073 0.00408569543629 
0.011823862805 0.00336809453813 
0.0120135780028 0.00287040359263 
0.0122032932006 0.00244215789535 
0.0123930083984 0.00207178323823 
0.0125827235961 0.00170140858112 
0.0127724387939 0.00146992442042 
0.0129621539917 0.00127316288383 
0.0131518691895 0.00111112397134 
0.0133415843872 0.000902788226716 
0.013531299585 0.000729175106193 
0.0137210147828 0.000590284609776 
0.0139107299806 0.000451394113358 
0.0141004451783 0.000347226241044 
0.0142901603761 0.000277780992836 
0.0144798755739 0.000243058368731 
0.0146695907717 0.000208335744627 
0.0148593059694 0.000138890496418 
0.0150490211672 0.000104167872313 
0.015238736365 9.25936642785e-05 
0.0154284515628 9.25936642785e-05 
0.0156181667605 8.10194562437e-05 
0.0158078819583 8.10194562437e-05 
0.0159975971561 8.10194562437e-05 
0.0161873123539 6.94452482088e-05 
0.0163770275516 5.78710401741e-05 
0.0165667427494 5.78710401741e-05 
0.0167564579472 4.62968321393e-05 
0.016946173145 4.62968321393e-05 
0.0171358883427 4.62968321393e-05 
0.0173256035405 3.47226241044e-05 
0.0175153187383 3.47226241044e-05 
0.0177050339361 2.31484160697e-05 
0.0178947491338 2.31484160697e-05 
0.0180844643316 2.31484160697e-05 
0.0182741795294 2.31484160697e-05 
0.0184638947272 2.31484160697e-05 
0.0186536099249 2.31484160697e-05 
0.0188433251227 2.31484160697e-05 
0.0190330403205 2.31484160697e-05 
0.0192227555183 2.31484160697e-05 
0.0194124707161 2.31484160697e-05 
0.0196021859138 2.31484160697e-05 
0.0197919011116 1.15742080348e-05 
