mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.000750182720367 0.0 0.000750182720367 0.0 0.000464395066956 0.0 1.66666662693 0 1.27063905966 4.62968321393e-05 
0.000884150524507 1.15742080348e-05 0.000884150524507 1.15742080348e-05 0.000556578377436 0.0 1.66666662693 0 1.2783340112 8.10194562437e-05 
0.00101811832865 4.62968321393e-05 0.00101811832865 4.62968321393e-05 0.000648761687917 2.31484160696e-05 1.66666662693 0 1.28602896275 0.000185187328557 
0.00115208613279 8.10194562437e-05 0.00115208613279 8.10194562437e-05 0.000740944998397 4.62968321393e-05 1.66666662693 0 1.2937239143 0.000370374657114 
0.00128605393693 0.000150464704453 0.00128605393693 0.000150464704453 0.000833128308877 0.000150464704453 1.66666662693 0 1.30141886585 0.000543987777636 
0.00142002174107 0.000243058368731 0.00142002174107 0.000243058368731 0.000925311619358 0.000208335744627 1.66666662693 0 1.3091138174 0.000995381890994 
0.00155398954521 0.000277780992836 0.00155398954521 0.000277780992836 0.00101749492984 0.000254632576766 1.66666662693 0 1.31680876895 0.00151622125256 
0.00168795734935 0.00031250361694 0.00168795734935 0.00031250361694 0.00110967824032 0.000324077824975 1.66666662693 0 1.32450372049 0.00239586106321 
0.00182192515349 0.000428245697288 0.00182192515349 0.000428245697288 0.0012018615508 0.000381948865149 1.66666662693 0 1.33219867204 0.00343753978634 
0.00195589295763 0.000439819905323 0.00195589295763 0.000439819905323 0.00129404486128 0.000451394113358 1.66666662693 0 1.33989362359 0.00523154203174 
0.00208986076177 0.000520839361567 0.00208986076177 0.000520839361567 0.00138622817176 0.000567136193706 1.66666662693 0 1.34758857514 0.00791675829581 
0.00222382856591 0.000555561985671 0.00222382856591 0.000555561985671 0.00147841148224 0.000590284609776 1.66666662693 0 1.35528352669 0.0110302202572 
0.00235779637005 0.000567136193706 0.00235779637005 0.000567136193706 0.00157059479272 0.00064815564995 1.66666662693 0 1.36297847824 0.0150696188613 
0.00249176417419 0.000671304066019 0.00249176417419 0.000671304066019 0.0016627781032 0.000682878274054 1.66666662693 0 1.37067342978 0.0200696767324 
0.00262573197833 0.000717600898159 0.00262573197833 0.000717600898159 0.00175496141368 0.000729175106193 1.66666662693 0 1.37836838133 0.0270489241774 
0.00275969978247 0.000740749314228 0.00275969978247 0.000740749314228 0.00184714472416 0.000787046146367 1.66666662693 0 1.38606333288 0.0350814245535 
0.00289366758661 0.000810194562437 0.00289366758661 0.000810194562437 0.00193932803464 0.000856491394576 1.66666662693 0 1.39375828443 0.0446764430144 
0.00302763539075 0.000868065602611 0.00302763539075 0.000868065602611 0.00203151134512 0.000925936642785 1.66666662693 0 1.40145323598 0.0560191668885 
0.00316160319489 0.000972233474924 0.00316160319489 0.000972233474924 0.0021236946556 0.000983807682959 1.66666662693 0 1.40914818753 0.0699429391544 
0.00329557099903 0.00104167872313 0.00329557099903 0.00104167872313 0.00221587796608 0.0010301045151 1.66666662693 0 1.41684313907 0.0852208937603 
0.00342953880318 0.0010648271392 0.00342953880318 0.0010648271392 0.00230806127656 0.00108797555527 1.66666662693 0 1.42453809062 0.101910901747 
0.00356350660732 0.00111112397134 0.00356350660732 0.00111112397134 0.00240024458704 0.00114584659545 1.66666662693 0 1.43223304217 0.119434252711 
0.00369747441146 0.00125001446776 0.00369747441146 0.00125001446776 0.00249242789752 0.00123844025973 1.66666662693 0 1.43992799372 0.139920600933 
0.0038314422156 0.001331033924 0.0038314422156 0.001331033924 0.002584611208 0.0012963112999 1.66666662693 0 1.44762294527 0.162351416104 
0.00396541001974 0.00140047917221 0.00396541001974 0.00140047917221 0.00267679451848 0.00138890496418 1.66666662693 0 1.45531789682 0.186749846642 
0.00409937782388 0.00153936966863 0.00409937782388 0.00153936966863 0.00276897782896 0.00151622125256 1.66666662693 0 1.46301284836 0.212363569023 
