x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.0113825704902 0.0112405121326 0.00699093332514 2.0 4.0 
1 0.0537006519735 0.0510220788419 0.040547285229 2.0 4.0 
2 0.0560061000288 0.0530831590295 0.0423435941339 2.0 4.0 
3 0.0574036277831 0.0543780066073 0.043508309871 2.0 4.0 
4 0.0583792217076 0.0553421229124 0.0443154573441 2.0 4.0 
5 0.0592793822289 0.0562161691487 0.0449631586671 2.0 4.0 
6 0.0599939189851 0.0569283403456 0.0455603823066 2.0 4.0 
7 0.060645673424 0.0575751028955 0.0460712090135 2.0 4.0 
8 0.0612501762807 0.0581403523684 0.0465169921517 2.0 4.0 
9 0.0617952868342 0.0586389563978 0.0469376221299 2.0 4.0 
10 0.062296256423 0.059081684798 0.0473076067865 2.0 4.0 
11 0.0627480521798 0.0595164373517 0.0476707853377 2.0 4.0 
12 0.0631807595491 0.0599351897836 0.0480441600084 2.0 4.0 
13 0.0636052042246 0.0603373013437 0.0483617931604 2.0 4.0 
14 0.0640167221427 0.0606977269053 0.0486597977579 2.0 4.0 
15 0.0644004940987 0.0610546767712 0.0489547289908 2.0 4.0 
16 0.064749866724 0.0613910406828 0.0492461211979 2.0 4.0 
17 0.0650864392519 0.0616970434785 0.0495252497494 2.0 4.0 
18 0.0654450803995 0.0620264969766 0.049769513309 2.0 4.0 
19 0.0657830834389 0.0623315833509 0.0500316359103 2.0 4.0 
20 0.0661260187626 0.0626380592585 0.050290260464 2.0 4.0 
21 0.0664449930191 0.0629342272878 0.0505319684744 2.0 4.0 
22 0.0667544081807 0.0632162764668 0.0507728643715 2.0 4.0 
23 0.0670810639858 0.0635140910745 0.0509900376201 2.0 4.0 
24 0.0673778355122 0.0638002157211 0.051221139729 2.0 4.0 
25 0.0676879137754 0.0640605837107 0.0514358393848 2.0 4.0 
26 0.0679978430271 0.0643481612206 0.0516655780375 2.0 4.0 
27 0.0682768002152 0.064603112638 0.0518808737397 2.0 4.0 
28 0.0685760453343 0.0648789554834 0.0520987734199 2.0 4.0 
29 0.0688556134701 0.065145149827 0.052309975028 2.0 4.0 
30 0.0691601485014 0.0653933435678 0.0525115095079 2.0 4.0 
31 0.0694510117173 0.065662316978 0.0527211502194 2.0 4.0 
32 0.0697382390499 0.065930582583 0.0529318600893 2.0 4.0 
33 0.0700267553329 0.066171862185 0.0531333759427 2.0 4.0 
34 0.0703019946814 0.06642344594 0.0533391162753 2.0 4.0 
35 0.070589415729 0.0666699111462 0.0535423569381 2.0 4.0 
36 0.0708775445819 0.0669217258692 0.0537492260337 2.0 4.0 
37 0.0711261034012 0.0671742111444 0.0539481155574 2.0 4.0 
38 0.0714079812169 0.0674204155803 0.0541491396725 2.0 4.0 
39 0.0716746672988 0.0676787644625 0.0543558821082 2.0 4.0 
40 0.0719449818134 0.0679135993123 0.0545690879226 2.0 4.0 
41 0.072231143713 0.0681820362806 0.0547683425248 2.0 4.0 
42 0.0725080743432 0.0684261098504 0.0549694523215 2.0 4.0 
43 0.0727795809507 0.0686892345548 0.055164758116 2.0 4.0 
44 0.0730836689472 0.0689493343234 0.0553673803806 2.0 4.0 
45 0.0733780264854 0.0692192241549 0.0555683635175 2.0 4.0 
46 0.0736609697342 0.0694750696421 0.055769558996 2.0 4.0 
47 0.0739329904318 0.0697347819805 0.0559806711972 2.0 4.0 
48 0.0742219537497 0.0699933245778 0.0561855770648 2.0 4.0 
49 0.0745059847832 0.0702562108636 0.0564010888338 2.0 4.0 
50 0.0747950747609 0.0705340355635 0.0566148683429 2.0 4.0 
51 0.0750997960567 0.0708205848932 0.0568264313042 2.0 4.0 
52 0.0754130110145 0.0710994750261 0.0570418350399 2.0 4.0 
53 0.0757093951106 0.0713702812791 0.0572738572955 2.0 4.0 
54 0.0760193690658 0.0716443955898 0.0574953816831 2.0 4.0 
55 0.0763265937567 0.0719288140535 0.0577268488705 2.0 4.0 
56 0.0766245946288 0.0722098350525 0.0579608976841 2.0 4.0 
57 0.0769413337111 0.0724911391735 0.0581913813949 2.0 4.0 
58 0.0772511363029 0.0727803334594 0.0584301240742 2.0 4.0 
59 0.0775867328048 0.0730763077736 0.0586752220988 2.0 4.0 
60 0.0779126212001 0.0733946636319 0.0589383877814 2.0 4.0 
61 0.0782388672233 0.0736960619688 0.0591846816242 2.0 4.0 
62 0.0785686001182 0.0740292668343 0.0594386979938 2.0 4.0 
63 0.0789112299681 0.0743384733796 0.0597154349089 2.0 4.0 
64 0.079273685813 0.0746514350176 0.0599856860936 2.0 4.0 
65 0.0795933455229 0.074968084693 0.0602583661675 2.0 4.0 
66 0.0799400955439 0.0753091648221 0.0605387724936 2.0 4.0 
67 0.0803068131208 0.0756528824568 0.0608187094331 2.0 4.0 
68 0.080695040524 0.0759896114469 0.0611109547317 2.0 4.0 
69 0.0810707658529 0.076342381537 0.0614034757018 2.0 4.0 
70 0.0814878940582 0.0767358914018 0.0617124475539 2.0 4.0 
71 0.0818980261683 0.0771213471889 0.0620211213827 2.0 4.0 
72 0.0823235437274 0.0774973854423 0.0623308159411 2.0 4.0 
73 0.0827817842364 0.077902443707 0.0626551434398 2.0 4.0 
74 0.0832218006253 0.0782979652286 0.0630126520991 2.0 4.0 
75 0.0836755856872 0.0787189751863 0.0633697509766 2.0 4.0 
76 0.0841751694679 0.0791834890842 0.0637357458472 2.0 4.0 
77 0.0846777781844 0.0796484723687 0.0641370490193 2.0 4.0 
78 0.0852276682854 0.0801300257444 0.0645425692201 2.0 4.0 
79 0.085772909224 0.0806318297982 0.0649703219533 2.0 4.0 
80 0.0863745510578 0.0811489894986 0.0653810352087 2.0 4.0 
81 0.0870008766651 0.081693187356 0.0658491924405 2.0 4.0 
82 0.0876798704267 0.0822790414095 0.0663274005055 2.0 4.0 
83 0.0883413106203 0.0828839465976 0.0668385475874 2.0 4.0 
84 0.089067928493 0.0835417583585 0.0673878639936 2.0 4.0 
85 0.0898665189743 0.0842517986894 0.0679626911879 2.0 4.0 
86 0.0907729715109 0.0849852785468 0.0686109885573 2.0 4.0 
87 0.0917101874948 0.0858094096184 0.0692804679275 2.0 4.0 
88 0.0927168875933 0.0867354869843 0.0700535923243 2.0 4.0 
89 0.0937915742397 0.0876631438732 0.070892803371 2.0 4.0 
90 0.0950124338269 0.0887557938695 0.0718248933554 2.0 4.0 
91 0.0963344871998 0.0901309624314 0.0728585422039 2.0 4.0 
92 0.0979716032743 0.0915414616466 0.0740328505635 2.0 4.0 
93 0.099930241704 0.0932382717729 0.0754036679864 2.0 4.0 
94 0.102174162865 0.0951417833567 0.0770099014044 2.0 4.0 
