mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.00431622005999 3.47226241044e-05 0.00337345758453 2.31484160696e-05 0.00222650589421 2.31484160696e-05 1.77250890732 0.0 1.20624486024 0.00028935520087 
0.00481899930164 6.94452482089e-05 0.00379635691177 6.94452482089e-05 0.00255672508385 8.10194562437e-05 1.77253537059 0.0 1.21806234551 0.00253475155962 
0.00532177854329 9.25936642785e-05 0.00421925623901 8.10194562437e-05 0.00288694427349 0.000173613120522 1.77256183386 0.0 1.22987983079 0.00820611349668 
0.00582455778494 0.000115742080348 0.00464215556625 0.000138890496418 0.00321716346312 0.000185187328557 1.77258829713 0.0 1.24169731606 0.0160302781282 
0.0063273370266 0.000173613120522 0.00506505489349 0.000185187328557 0.00354738265276 0.000219909952661 1.7726147604 1.15742080348e-05 1.25351480134 0.022268776259 
0.00683011626825 0.000196761536592 0.00548795422073 0.000196761536592 0.0038776018424 0.000266206784801 1.77264122367 1.15742080348e-05 1.26533228661 0.0304517413396 
0.0073328955099 0.000254632576766 0.00591085354798 0.000231484160696 0.00420782103203 0.00033565203301 1.77266768694 2.31484160696e-05 1.27714977188 0.0394449009827 
0.00783567475155 0.00033565203301 0.00633375287522 0.00033565203301 0.00453804022167 0.000393523073184 1.77269415021 2.31484160696e-05 1.28896725716 0.0507181796086 
0.0083384539932 0.000370374657114 0.00675665220246 0.000381948865149 0.00486825941131 0.000439819905323 1.77272061348 3.47226241044e-05 1.30078474243 0.0692021898402 
0.00884123323485 0.000439819905323 0.0071795515297 0.000428245697288 0.00519847860094 0.000486116737462 1.77274707675 5.78710401741e-05 1.31260222771 0.103334529335 
0.0093440124765 0.000567136193706 0.00760245085694 0.000474542529427 0.00552869779058 0.000532413569601 1.77277354002 6.94452482089e-05 1.32441971298 0.147466984572 
0.00984679171816 0.000613433025845 0.00802535018418 0.000578710401741 0.00585891698021 0.00062500723388 1.77280000329 0.000127316288383 1.33623719825 0.188312364726 
0.0103495709598 0.000682878274054 0.00844824951142 0.000636581441915 0.00618913616985 0.000729175106193 1.77282646656 0.000173613120522 1.34805468353 0.225465572518 
0.0108523502015 0.000775471938333 0.00887114883866 0.000752323522263 0.00651935535949 0.000798620354402 1.77285292983 0.000277780992836 1.3598721688 0.270246183405 
0.0113551294431 0.000833342978507 0.0092940481659 0.000821768770472 0.00684957454912 0.000821768770472 1.7728793931 0.000405097281219 1.37168965407 0.333800159724 
0.0118579086848 0.000844917186542 0.00971694749314 0.000856491394576 0.00717979373876 0.00091436243475 1.77290585637 0.00060185881781 1.38350713935 0.407770923275 
0.0123606879264 0.00093751085082 0.0101398468204 0.000925936642785 0.0075100129284 0.000972233474924 1.77293231964 0.000902788226716 1.39532462462 0.483084294957 
0.0128634671681 0.00100695609903 0.0105627461476 0.000972233474924 0.00784023211803 0.00101853030706 1.77295878291 0.00126158867579 1.4071421099 0.54137200662 
0.0133662464097 0.0010648271392 0.0109856454749 0.0010301045151 0.00817045130767 0.00108797555527 1.77298524618 0.00177085382933 1.41895959517 0.588235974953 
0.0138690256514 0.00115742080348 0.0114085448021 0.00112269817938 0.00850067049731 0.00114584659545 1.77301170945 0.00246530631142 1.43077708044 0.630829060522 
0.014371804893 0.00122686605169 0.0118314441293 0.00116899501152 0.00883088968694 0.00120371763562 1.77303817272 0.0033565203301 1.44259456572 0.6688271855 
