mlu_x mlu_y lu90_x lu90_y lu50_x lu50_y ahc_x ahc_y competitive_ratio_x competitive_ratio_y 
0.00431622005999 0.999953703168 0.00337345758453 0.999965277376 0.00222650589421 0.999965277376 1.82250890732 0.999988425792 1.82250890732 0.999988425792 
0.00481402128935 0.999930554752 0.00379216978972 0.999918980544 0.00255345558692 0.999907406336 1.82253510858 0.999988425792 1.82253510858 0.999988425792 
0.00531182251871 0.999895832128 0.00421088199491 0.999907406336 0.00288040527963 0.999814812671 1.82256130983 0.999988425792 1.82256130983 0.999988425792 
0.00580962374806 0.999872683712 0.0046295942001 0.999861109504 0.00320735497234 0.999803238463 1.82258751109 0.999988425792 1.82258751109 0.999988425792 
0.00630742497742 0.999814812671 0.00504830640529 0.999803238463 0.00353430466505 0.999780090047 1.82261371235 0.999976851584 1.82261371235 0.999976851584 
0.00680522620678 0.999791664255 0.00546701861048 0.999791664255 0.00386125435776 0.999722219007 1.82263991361 0.999976851584 1.82263991361 0.999976851584 
0.00730302743614 0.999745367423 0.00588573081566 0.999768515839 0.00418820405047 0.999652773759 1.82266611486 0.999965277376 1.82266611486 0.999965277376 
0.00780082866549 0.999675922175 0.00630444302085 0.999664347967 0.00451515374318 0.999594902719 1.82269231612 0.999965277376 1.82269231612 0.999965277376 
0.00829862989485 0.999629625343 0.00672315522604 0.999606476927 0.00484210343589 0.999548605887 1.82271851738 0.999953703168 1.82271851738 0.999953703168 
0.00879643112421 0.999548605887 0.00714186743123 0.999560180095 0.0051690531286 0.999502309055 1.82274471864 0.99994212896 1.82274471864 0.99994212896 
0.00929423235357 0.999421289598 0.00756057963642 0.999513883263 0.00549600282131 0.999456012222 1.82277091989 0.999918980544 1.82277091989 0.999918980544 
0.00979203358293 0.999374992766 0.00797929184161 0.99940971539 0.00582295251402 0.999386566974 1.82279712115 0.999872683712 1.82279712115 0.999872683712 
0.0102898348123 0.999305547518 0.0083980040468 0.99935184435 0.00614990220673 0.999282399102 1.82282332241 0.999849535296 1.82282332241 0.999849535296 
0.0107876360416 0.99923610227 0.00881671625199 0.999247676478 0.00647685189944 0.999201379646 1.82284952367 0.999710644799 1.82284952367 0.999710644799 
0.011285437271 0.999166657021 0.00923542845718 0.999166657021 0.00680380159214 0.999166657021 1.82287572492 0.999618051135 1.82287572492 0.999618051135 
0.0117832385004 0.999143508605 0.00965414066237 0.999131934397 0.00713075128485 0.999074063357 1.82290192618 0.999421289598 1.82290192618 0.999421289598 
0.0122810397297 0.999062489149 0.0100728528676 0.999074063357 0.00745770097756 0.999039340733 1.82292812744 0.999108785981 1.82292812744 0.999108785981 
0.0127788409591 0.998993043901 0.0104915650727 0.999016192317 0.00778465067027 0.998969895485 1.8229543287 0.99881943078 1.8229543287 0.99881943078 
0.0132766421884 0.998935172861 0.0109102772779 0.998981469693 0.00811160036298 0.998912024445 1.82298052996 0.998310165627 1.82298052996 0.998310165627 
0.0137744434178 0.998842579197 0.0113289894831 0.998888876029 0.00843855005569 0.998854153405 1.82300673121 0.997696732601 1.82300673121 0.997696732601 
0.0142722446471 0.998784708156 0.0117477016883 0.99881943078 0.0087654997484 0.998784708156 1.82303293247 0.996828666998 1.82303293247 0.996828666998 
0.0147700458765 0.998715262908 0.0121664138935 0.998784708156 0.00909244944111 0.998738411324 1.82305913373 0.995798562483 1.82305913373 0.995798562483 
0.0152678471059 0.998564798204 0.0125851260987 0.998715262908 0.00941939913382 0.998680540284 1.82308533499 0.994282341231 1.82308533499 0.994282341231 
0.0157656483352 0.998437481915 0.0130038383039 0.998599520828 0.00974634882653 0.998611095036 1.82311153624 0.992326300073 1.82311153624 0.992326300073 
0.0162634495646 0.998333314043 0.0134225505091 0.998541649788 0.0100732985192 0.998506927164 1.8231377375 0.989965161634 1.8231377375 0.989965161634 
0.0167612507939 0.998217571963 0.0138412627143 0.998460630331 0.0104002482119 0.998402759291 1.82316393876 0.986851699672 1.82316393876 0.986851699672 
0.0172590520233 0.998101829882 0.0142599749194 0.998252294587 0.0107271979047 0.998356462459 1.82319014002 0.982812301068 1.82319014002 0.982812301068 
0.0177568532526 0.997766177849 0.0146786871246 0.99805553305 0.0110541475974 0.998124978298 1.82321634127 0.978263637311 1.82321634127 0.978263637311 
0.018254654482 0.997060151159 0.0150973993298 0.99746524844 0.0113810972901 0.997870345722 1.82324254253 0.973182559983 1.82324254253 0.973182559983 
0.0187524557114 0.995775414067 0.015516111535 0.996828666998 0.0117080469828 0.997384228984 1.82326874379 0.96619173833 1.82326874379 0.96619173833 
0.0192502569407 0.993530017709 0.0159348237402 0.995798562483 0.0120349966755 0.996666628086 1.82329494505 0.95747635968 1.82329494505 0.95747635968 
0.0197480581701 0.990115626338 0.0163535359454 0.993553166125 0.0123619463682 0.995428187826 1.8233211463 0.946666049376 1.8233211463 0.946666049376 
0.0202458593994 0.984166483408 0.0167722481506 0.989733677473 0.0126888960609 0.993726779245 1.82334734756 0.934189053114 1.82334734756 0.934189053114 
0.0207436606288 0.974930265397 0.0171909603558 0.983900276624 0.0130158457536 0.990590168868 1.82337354882 0.920230558224 1.82337354882 0.920230558224 
0.0212414618582 0.960844454218 0.017609672561 0.975289065846 0.0133427954463 0.985833169365 1.82339975008 0.90347110499 1.82339975008 0.90347110499 
0.0217392630875 0.940415977037 0.0180283847661 0.963066702161 0.013669745139 0.978495121471 1.82342595133 0.884558849061 1.82342595133 0.884558849061 
0.0222370643169 0.914524473663 0.0184470969713 0.946538733087 0.0139966948317 0.967812127455 1.82345215259 0.862868783204 1.82345215259 0.862868783204 
