x_range mlu lu90 lu50 ahc competitive_ratio 
0 0.0045153144747 0.00344917573966 0.0022642891854 1.80079276085 1.20929427722 
1 0.0210679881275 0.0175387915224 0.0134585583583 1.80126018047 1.2589311994 
2 0.0218637250364 0.0181868411601 0.0140077061951 1.80130905628 1.28540573558 
3 0.0223069377244 0.0186147410423 0.0143394144252 1.80133933544 1.30393669618 
4 0.0226572751999 0.0189298074692 0.0146075263619 1.8013631773 1.31631807754 
5 0.0229479763657 0.0191928651184 0.0148291261867 1.80138213158 1.32456199068 
6 0.0231987219304 0.0194129701704 0.0150047177449 1.80139870167 1.33044723977 
7 0.0234238896519 0.0196048356593 0.0151578718796 1.80141276836 1.33551034784 
8 0.0236103292555 0.0197804756463 0.015300989151 1.80142623901 1.34033955532 
9 0.0238006338477 0.0199397001415 0.0154325449839 1.80143780231 1.34462189971 
10 0.0239780526608 0.0200838409364 0.0155555699021 1.80144853115 1.34933636516 
11 0.0241422504187 0.020219091326 0.0156652275473 1.80145806789 1.35393402366 
12 0.0242976248264 0.0203482620418 0.0157647840679 1.80146736622 1.35876383676 
13 0.0244335457683 0.0204680971801 0.0158642660826 1.80147583008 1.36407278226 
14 0.0245760772377 0.0205807629973 0.0159557741135 1.80148393631 1.36940062802 
15 0.0247100889683 0.0206906348467 0.0160451643169 1.80149216175 1.37502384874 
16 0.0248412415385 0.0207973085344 0.0161312613636 1.80150026798 1.38042226234 
17 0.0249678492546 0.0209030322731 0.016215454787 1.80150742054 1.38562041045 
18 0.0250903367996 0.0210027694702 0.0162912271917 1.80151469231 1.39045373193 
19 0.025210769847 0.0210954155773 0.0163715556264 1.80152148724 1.39440778632 
20 0.0253238994628 0.0211912747473 0.0164477769285 1.80152840137 1.39791501724 
21 0.0254303514957 0.0212838184088 0.0165246166289 1.80153495789 1.40112842416 
22 0.0255371704698 0.0213732216507 0.0165907349437 1.80154103756 1.40393663239 
23 0.0256451126188 0.0214595030993 0.0166613552719 1.80154699802 1.40623526565 
24 0.0257538855076 0.0215460117906 0.0167320016772 1.8015530777 1.40859809291 
25 0.0258573647588 0.0216323118657 0.0168038215488 1.80155927658 1.41098823368 
26 0.0259626582265 0.0217126123607 0.0168702602386 1.80156499863 1.41341803056 
27 0.0260578878224 0.0217881686985 0.0169354528189 1.80157048225 1.41584442692 
28 0.0261610168964 0.0218700300902 0.0170028023422 1.80157608509 1.41872006607 
29 0.0262591801584 0.0219482854009 0.0170656386763 1.80158168793 1.42159957973 
30 0.0263564735651 0.0220264773816 0.0171307325363 1.80158693314 1.4243365088 
31 0.0264511499554 0.022102586925 0.0171940177679 1.80159229755 1.42721781861 
32 0.0265487805009 0.0221768058836 0.0172580033541 1.80159742355 1.4301040678 
33 0.026638193056 0.0222542434931 0.0173194073141 1.80160278797 1.43293369024 
34 0.0267298072577 0.0223264284432 0.0173801444471 1.80160779476 1.4357134557 
35 0.0268170405179 0.0224023927003 0.017440892756 1.80161268234 1.43848207821 
36 0.0269080065191 0.0224755331874 0.0174982491881 1.80161792755 1.44130802736 
37 0.0269985739142 0.022547762841 0.0175569672137 1.80162305355 1.44411993165 
38 0.027087694034 0.0226231329143 0.0176157746464 1.80162782192 1.44681048941 
39 0.027171427384 0.0226946026087 0.0176777783781 1.80163306713 1.4494095094 
40 0.0272622182965 0.0227666832507 0.0177365075797 1.80163807392 1.45206733752 
41 0.0273496806622 0.0228380244225 0.0177932139486 1.80164308071 1.45457966875 
42 0.0274382196367 0.0229124575853 0.017852505669 1.80164796829 1.45734500688 
43 0.0275271963328 0.0229838285595 0.0179139468819 1.80165273666 1.46001364926 
44 0.0276132840663 0.0230556707829 0.0179737154394 1.80165762424 1.46285373114 
45 0.0276980455965 0.0231292527169 0.0180334411561 1.80166239262 1.46560867106 
46 0.0277842972428 0.0232049450278 0.0180924348533 1.8016672802 1.46830243973 
47 0.0278675053269 0.0232787746936 0.0181566886604 1.80167204857 1.47084847404 
48 0.0279518160969 0.023355383426 0.0182162709534 1.80167657852 1.47336215594 
49 0.0280424263328 0.0234347786754 0.0182783789933 1.80168122768 1.475994935 
50 0.0281265638769 0.0235134474933 0.0183416772634 1.80168635368 1.47849401903 
51 0.0282195657492 0.0235909689218 0.018405308947 1.80169100285 1.48114653535 
52 0.0283052865416 0.0236687660217 0.0184697844088 1.80169600964 1.48376689507 
53 0.0283939149231 0.0237472224981 0.0185366682708 1.80170101643 1.48631549766 
54 0.0284816585481 0.0238239616156 0.018602611497 1.80170590401 1.48899390612 
55 0.0285671520978 0.0239035505801 0.0186689440161 1.80171079159 1.49169817109 
56 0.0286544598639 0.0239884853363 0.0187387075275 1.80171591759 1.49437240063 
57 0.0287371445447 0.0240725185722 0.0188057366759 1.80172092438 1.4971386969 
58 0.0288323182613 0.0241588894278 0.0188735518605 1.80172605038 1.49987253672 
59 0.0289253331721 0.0242424421012 0.0189424045384 1.80173081875 1.50277035844 
60 0.0290179606527 0.0243266429752 0.0190109983087 1.80173594475 1.50565276131 
61 0.0291120801121 0.0244143884629 0.0190823618323 1.80174083233 1.5085131745 
62 0.0292112492025 0.0245020817965 0.0191571675241 1.80174548149 1.51152738168 
63 0.0293102692813 0.0245890859514 0.0192380398512 1.8017507267 1.51452465211 
64 0.0294100102037 0.0246856119484 0.0193189494312 1.80175609112 1.51760308494 
65 0.0295104719698 0.0247874502093 0.0193975791335 1.80176157475 1.52081358374 
66 0.029620282352 0.024876749143 0.019480606541 1.80176705837 1.52410224649 
67 0.0297207999974 0.0249772127718 0.0195647627115 1.801772542 1.52724655325 
