mlu_x mlu_y 
0.252159684896 0.999953703704 
0.257027105665 0.999768518519 
0.261894526434 0.999490740741 
0.266761947203 0.99912037037 
0.271629367971 0.998148148148 
0.27649678874 0.99712962963 
0.281364209509 0.994861111111 
0.286231630278 0.992268518519 
0.291099051046 0.988009259259 
0.295966471815 0.982314814815 
0.300833892584 0.976157407407 
0.305701313353 0.966574074074 
0.310568734121 0.953842592593 
0.31543615489 0.940185185185 
0.320303575659 0.922962962963 
0.325170996428 0.901990740741 
0.330038417196 0.875277777778 
0.334905837965 0.848611111111 
0.339773258734 0.818611111111 
0.344640679502 0.78787037037 
0.349508100271 0.755555555556 
0.35437552104 0.72 
0.359242941809 0.683101851852 
0.364110362577 0.643981481481 
0.368977783346 0.60625 
0.373845204115 0.56912037037 
0.378712624884 0.532916666667 
0.383580045652 0.497546296296 
0.388447466421 0.461851851852 
0.39331488719 0.428611111111 
0.398182307959 0.397361111111 
0.403049728727 0.367175925926 
0.407917149496 0.337037037037 
0.412784570265 0.306712962963 
0.417651991034 0.279953703704 
0.422519411802 0.255833333333 
0.427386832571 0.233009259259 
0.43225425334 0.21 
0.437121674109 0.189444444444 
0.441989094877 0.170648148148 
0.446856515646 0.154861111111 
0.451723936415 0.140555555556 
0.456591357183 0.126296296296 
0.461458777952 0.114027777778 
0.466326198721 0.103935185185 
0.47119361949 0.0943055555556 
0.476061040258 0.0844907407407 
0.480928461027 0.0759722222222 
0.485795881796 0.0688888888889 
0.490663302565 0.0607407407407 
0.495530723333 0.0549537037037 
0.500398144102 0.0494444444444 
0.505265564871 0.0431944444444 
0.51013298564 0.0341666666667 
0.515000406408 0.0274074074074 
0.519867827177 0.0202314814815 
0.524735247946 0.0173148148148 
0.529602668715 0.0152314814815 
0.534470089483 0.0130555555556 
0.539337510252 0.0115277777778 
0.544204931021 0.00976851851852 
0.549072351789 0.00861111111111 
0.553939772558 0.00763888888889 
0.558807193327 0.00685185185185 
0.563674614096 0.00555555555556 
0.568542034864 0.00490740740741 
0.573409455633 0.00407407407407 
0.578276876402 0.00356481481481 
0.583144297171 0.00314814814815 
0.588011717939 0.00268518518519 
0.592879138708 0.00236111111111 
0.597746559477 0.00189814814815 
0.602613980246 0.00162037037037 
0.607481401014 0.00148148148148 
0.612348821783 0.00115740740741 
0.617216242552 0.000925925925926 
0.622083663321 0.00087962962963 
0.626951084089 0.000787037037037 
0.631818504858 0.000740740740741 
0.636685925627 0.000601851851852 
0.641553346395 0.000555555555556 
0.646420767164 0.000509259259259 
0.651288187933 0.000509259259259 
0.656155608702 0.000509259259259 
0.66102302947 0.000324074074074 
0.665890450239 0.000277777777778 
0.670757871008 0.000231481481481 
0.675625291777 0.000231481481481 
0.680492712545 0.000231481481481 
0.685360133314 0.000185185185185 
0.690227554083 0.000185185185185 
0.695094974852 0.000185185185185 
0.69996239562 9.25925925926e-05 
0.704829816389 9.25925925926e-05 
0.709697237158 9.25925925926e-05 
0.714564657927 9.25925925926e-05 
0.719432078695 9.25925925926e-05 
0.724299499464 9.25925925926e-05 
0.729166920233 9.25925925926e-05 
0.734034341002 9.25925925926e-05 
0.73890176177 4.62962962963e-05 
