x_range mlu lu90 lu50 ahc 
0 0.192032575607 0.143735408783 0.00936504546553 1.15503025055 
1 0.257477462292 0.186862483621 0.0636537671089 1.20611986637 
2 0.284225821495 0.200624346733 0.0888499841094 1.22571587563 
3 0.296311676502 0.208608061075 0.106756389141 1.23382863522 
4 0.304281920195 0.213242918253 0.1132305637 1.23948142052 
5 0.309847593307 0.216822475195 0.116463407874 1.24411794662 
6 0.314306199551 0.219164699316 0.118733339012 1.24758538723 
7 0.318192064762 0.221322238445 0.12060559541 1.25021383286 
8 0.321636021137 0.223301962018 0.122386395931 1.25215026855 
9 0.324502885342 0.224995717406 0.123747415841 1.25398036957 
10 0.326867967844 0.226600661874 0.125042513013 1.25573477268 
11 0.329221695662 0.2279497087 0.126279577613 1.25728246689 
12 0.331463813782 0.2292688936 0.127355203032 1.25891730309 
13 0.333395302296 0.230608344078 0.128289282322 1.26101157188 
14 0.335383266211 0.231793761253 0.129198953509 1.26359793663 
15 0.337292253971 0.232832461596 0.130092695355 1.26639089108 
16 0.339372009039 0.233929052949 0.130915731192 1.26852092266 
17 0.341223597527 0.234871670604 0.131761014462 1.2702641201 
18 0.342880100012 0.235868155956 0.13258600235 1.27148339272 
19 0.344505578279 0.236864581704 0.133399754763 1.27267238617 
20 0.346197336912 0.237939029932 0.134161353111 1.27375814438 
21 0.347945153713 0.238887473941 0.13495901227 1.27479812622 
22 0.349623203278 0.239704698324 0.135741978884 1.27581355095 
23 0.351154357195 0.24066054821 0.136541008949 1.27669558048 
24 0.352845579386 0.241600587964 0.137145355344 1.27747640133 
25 0.354421555996 0.242486178875 0.137847334146 1.27833137035 
26 0.355930507183 0.243506148458 0.138517871499 1.27911684036 
27 0.357282847166 0.244292855263 0.139132767916 1.28002092361 
28 0.358797311783 0.245068401098 0.139690980315 1.28096303463 
29 0.360233575106 0.245872378349 0.140272274613 1.28189548969 
30 0.361651569605 0.246694281697 0.140864670277 1.28290245056 
31 0.362979352474 0.247548684478 0.141479387879 1.2840604496 
32 0.364433676004 0.248285531998 0.14198371768 1.28527459621 
33 0.365810960531 0.249073728919 0.142532229424 1.28689214706 
34 0.367128133774 0.249962806702 0.143124058843 1.28871330738 
35 0.368500590324 0.250725269318 0.143691167235 1.2908988905 
36 0.369913637638 0.251498371363 0.14424136281 1.29339203358 
37 0.371375828981 0.252366781235 0.144816085696 1.29615637779 
38 0.372861325741 0.253240197897 0.145328402519 1.29990181446 
39 0.37416446209 0.254077136517 0.145861834288 1.30557415009 
40 0.375418633223 0.254919022322 0.146409288049 1.3195067358 
41 0.376979291439 0.25579982996 0.146958112717 1.32322511196 
42 0.378415048122 0.256657719612 0.147458478808 1.32566711426 
43 0.379908263683 0.257481992245 0.147956833243 1.32737812519 
44 0.381470710039 0.25829654932 0.148472994566 1.32867035389 
45 0.38294750452 0.259131580591 0.148963391781 1.32987710953 
46 0.384449392557 0.260080546141 0.149518042803 1.33101210117 
47 0.385864078999 0.260927677155 0.149983584881 1.33200547218 
48 0.387277543545 0.261770218611 0.150500148535 1.3328872633 
49 0.388793498278 0.262646704912 0.151043057442 1.33366522312 
50 0.390400856733 0.263579130173 0.151603773236 1.33436271667 
51 0.39181047678 0.264523625374 0.152123481035 1.33494398117 
