x_range mlu lu90 lu50 ahc 
50 0.389182686806 0.261317521334 0.149512946606 1.32127428055 
51 0.390585958958 0.262122482061 0.149999275804 1.32169044018 
52 0.392035722733 0.262914776802 0.15046544373 1.32208716869 
53 0.393459409475 0.263772845268 0.150871992111 1.32254886627 
54 0.394953340292 0.264664083719 0.151332974434 1.32300508022 
55 0.396428197622 0.26545843482 0.151800096035 1.3235026598 
56 0.397850185633 0.266303390265 0.152250960469 1.32403659821 
57 0.399232983589 0.267289966345 0.152709916234 1.32455193996 
58 0.400792688131 0.268112421036 0.153208240867 1.32508051395 
59 0.402456402779 0.268935114145 0.15367500484 1.32565629482 
60 0.404137909412 0.26989376545 0.154157415032 1.32627189159 
61 0.405651330948 0.270835161209 0.154700860381 1.32693219185 
62 0.406994253397 0.271802693605 0.155187219381 1.32762384415 
63 0.408542275429 0.272756665945 0.155703350902 1.32856190205 
64 0.410248875618 0.273759514093 0.156231373549 1.32966732979 
65 0.412052363157 0.27484446764 0.156843349338 1.33123838902 
66 0.413796126842 0.275882512331 0.157406449318 1.33338582516 
67 0.415434211493 0.276909321547 0.157966688275 1.36025607586 
68 0.417062789202 0.277902126312 0.158578678966 1.36376297474 
69 0.418696165085 0.278965353966 0.159232854843 1.36548781395 
70 0.420669794083 0.280009865761 0.159894943237 1.36684179306 
71 0.422634810209 0.281051039696 0.16046127677 1.36779785156 
72 0.424809724092 0.282296836376 0.161087527871 1.36862504482 
73 0.426666498184 0.283601313829 0.1617551893 1.36944198608 
74 0.428828507662 0.284844249487 0.162453994155 1.37013328075 
75 0.430605709553 0.286222964525 0.163217008114 1.37079536915 
76 0.432564496994 0.28750744462 0.163906380534 1.37136483192 
77 0.43504729867 0.288795560598 0.164719089866 1.37190079689 
78 0.437369704247 0.290319055319 0.165490120649 1.37239444256 
79 0.43977662921 0.291760414839 0.166370078921 1.37285423279 
80 0.441900938749 0.2932305336 0.167192995548 1.37334597111 
81 0.444341152906 0.294927746058 0.168094560504 1.37377548218 
82 0.446847766638 0.296582579613 0.169076398015 1.37420070171 
83 0.449599206448 0.298489928246 0.170137479901 1.37466597557 
84 0.452347040176 0.300411552191 0.171151921153 1.37516474724 
85 0.455861359835 0.302250534296 0.172329708934 1.37558555603 
86 0.458981186152 0.304239630699 0.173413828015 1.37602436543 
87 0.463043600321 0.30638474226 0.174580410123 1.37647390366 
88 0.46700745821 0.308879762888 0.175811350346 1.37695395947 
89 0.471478193998 0.311893582344 0.177150800824 1.37743151188 
90 0.47591394186 0.314857214689 0.178667411208 1.37795162201 
91 0.481563359499 0.318206638098 0.180546358228 1.37843298912 
92 0.487317025661 0.321743547916 0.182289332151 1.37896966934 
93 0.493817687035 0.325631797314 0.184344395995 1.37949061394 
94 0.501922547817 0.331187874079 0.186554461718 1.38008844852 
95 0.509651243687 0.337039738894 0.188971787691 1.38081872463 
96 0.51896584034 0.343479663134 0.191934093833 1.38153636456 
97 0.532364726067 0.352072954178 0.19543351233 1.38234865665 
98 0.574113454342 0.363977968693 0.199625059962 1.38366627693 
99 0.604055215359 0.3809004426 0.205595731735 1.38534963131 
100 0.81029299593 0.452479839325 0.26139190793 1.39524495602 
