x_range mlu lu90 lu50 ahc 
0 0.20775732398 0.162063449621 0.0109214717522 1.18776389122 
1 0.292173832655 0.203860551119 0.109801903367 1.22031804085 
2 0.301317811012 0.210690379143 0.115349881351 1.22467442513 
3 0.308147460222 0.214864999056 0.118465051055 1.22866424084 
4 0.312615156174 0.217772692442 0.120692186058 1.2330858326 
5 0.316232323647 0.219917938113 0.122597172856 1.23647006512 
6 0.319613784552 0.221804082394 0.124137803912 1.239058218 
7 0.322831839323 0.223735392094 0.125510260463 1.24132891655 
8 0.325534403324 0.225206121802 0.126745536923 1.24301739693 
9 0.327765583992 0.226783424616 0.127925246954 1.24504347801 
10 0.33011931181 0.228071630001 0.128882661462 1.2466204977 
11 0.331879407167 0.229386210442 0.129795834422 1.24828275204 
12 0.333826094866 0.230683922768 0.130698516965 1.25016923904 
13 0.335662513971 0.231786027551 0.131608873606 1.25217875004 
14 0.337487637997 0.232816979289 0.132628291845 1.25433834553 
15 0.339306622744 0.233885064721 0.133449271321 1.25642009735 
16 0.341024279594 0.234798699617 0.134300842881 1.25832339287 
17 0.34261867404 0.235720440745 0.135063529015 1.26002844334 
18 0.344185233116 0.236661702394 0.135886147618 1.26110621452 
19 0.345665693283 0.237613663077 0.136704087257 1.26222809315 
20 0.347277969122 0.238518416882 0.13734818995 1.26325567722 
21 0.348962128162 0.239334493876 0.13805526495 1.2642267561 
22 0.350594818592 0.240169763565 0.138708397746 1.26513715744 
23 0.352027475834 0.240997716784 0.139287874103 1.26605173111 
24 0.353524833918 0.241876393557 0.139882266521 1.26686187744 
25 0.355026900768 0.242692187428 0.140469774604 1.26768430233 
26 0.356420725584 0.243616044521 0.141037866473 1.26847656727 
27 0.357731252909 0.244366243482 0.141619101167 1.26939304829 
28 0.359148412943 0.245133072138 0.14209485054 1.27026494503 
29 0.360429823399 0.24585172534 0.142626389861 1.27134474277 
30 0.361797422171 0.246659263968 0.143174156547 1.27233716011 
31 0.363085448742 0.247419312596 0.143700003624 1.2735291338 
32 0.36445069313 0.248065873981 0.144245654345 1.27490552425 
33 0.365603625774 0.248892486095 0.14482319355 1.27683218479 
34 0.366885393858 0.249716281891 0.145283654332 1.27903862953 
35 0.368169337511 0.250436753035 0.145807430148 1.28145059109 
36 0.369514375925 0.251116037369 0.146424919367 1.2836707449 
37 0.370794832706 0.251914858818 0.146896794438 1.28610487938 
38 0.372065097094 0.252697646618 0.147431477904 1.28952046394 
39 0.373383611441 0.253469973803 0.147912845016 1.30515285492 
40 0.374721318483 0.25427031517 0.148390322924 1.31119903088 
41 0.375790476799 0.255042314529 0.148851469159 1.31366117954 
42 0.377233922482 0.255808472633 0.149293720722 1.31526657104 
43 0.378608137369 0.256611198187 0.149766132236 1.31691261292 
44 0.379978984594 0.257379949093 0.150283679366 1.3179647541 
45 0.381275504827 0.258188486099 0.150779187679 1.31913872719 
46 0.382643312216 0.258978426456 0.151313364506 1.32017215252 
47 0.384103894234 0.259819060564 0.15178142488 1.32100482941 
48 0.385457485914 0.260625630617 0.152304664254 1.32185395718 
49 0.386722534895 0.261361479759 0.152840927243 1.32254584789 
50 0.388221532106 0.262184619904 0.15331594646 1.32321294308 
51 0.389615833759 0.263027518988 0.153783127666 1.32383795738 
52 0.391068100929 0.263871133327 0.154288440943 1.32440944672 
53 0.392348468304 0.264782547951 0.154797971249 1.32500656605 
54 0.3937702775 0.26563513279 0.155333265662 1.32557710171 
