x_range mlu lu90 lu50 ahc 
0 0.000602614018135 -1.0 -1.0 1.18776389122 
1 0.289223670959 0.201618030667 0.109143003821 1.22031804085 
2 0.299994975328 0.209985643625 0.115080684423 1.22467442513 
3 0.307426095009 0.214304104447 0.118441462517 1.22866424084 
4 0.311707347631 0.217338010669 0.120699733496 1.2330858326 
5 0.315569698811 0.219613775611 0.122628211975 1.23647006512 
6 0.319045335054 0.221550032496 0.124187268317 1.239058218 
7 0.322469264269 0.223499163985 0.125588700175 1.24132891655 
8 0.325090736151 0.224987223744 0.126835331321 1.24301739693 
9 0.327391445637 0.226549893618 0.128002107143 1.24504347801 
10 0.32985329628 0.227846443653 0.128993481398 1.2466204977 
11 0.331619590521 0.229196891189 0.129922538996 1.24828275204 
12 0.333529800177 0.230510786176 0.13087785244 1.25016923904 
13 0.335390657187 0.231669917703 0.131782442331 1.25217875004 
14 0.337033838034 0.232646092772 0.132750868797 1.25433834553 
15 0.339019089937 0.233704000711 0.133630856872 1.25642009735 
16 0.340703070164 0.234653487802 0.134418666363 1.25832339287 
17 0.342344731092 0.235547602177 0.135204792023 1.26002844334 
18 0.343900412321 0.236498236656 0.136031344533 1.26110621452 
19 0.345416069031 0.237465396523 0.136838495731 1.26222809315 
20 0.346971988678 0.238394871354 0.137510314584 1.26325567722 
21 0.348698228598 0.239206314087 0.138199955225 1.2642267561 
22 0.350305080414 0.240043967962 0.138850465417 1.26513715744 
23 0.351774603128 0.240838870406 0.139456152916 1.26605173111 
24 0.353238135576 0.241723448038 0.140013933182 1.26686187744 
25 0.3547950387 0.242508322001 0.140620321035 1.26768430233 
26 0.356215119362 0.243476599455 0.141205653548 1.26847656727 
27 0.357398092747 0.2442163378 0.141725629568 1.26939304829 
28 0.358871728182 0.244987472892 0.142223507166 1.27026494503 
29 0.360166609287 0.2456612885 0.142778024077 1.27134474277 
30 0.361544698477 0.246417850256 0.14334140718 1.27233716011 
31 0.362847328186 0.247247159481 0.143839195371 1.2735291338 
32 0.364153385162 0.247920960188 0.144434228539 1.27490552425 
33 0.365309029818 0.248628184199 0.144943460822 1.27683218479 
34 0.366572320461 0.249523580074 0.145436376333 1.27903862953 
35 0.367867618799 0.250225663185 0.145942628384 1.28145059109 
